AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT
2021;3982;9;ESCUELA BATALLA DEL ROBLE;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;1;15;627;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;715
2021;3983;7;ESCUELA EVARISTA OGALDE ORTEGA;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;1;18;660;0;0;0;0;1;44;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;792
2021;3984;5;ESCUELA CANTA RANA;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;1;17;745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;18;789
2021;3985;3;NULL;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3986;1;ESCUELA SANTA ROSA-LAS RAICES;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3988;8;ESCUELA LAS CARMELITAS;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;1;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;4;64
2021;3989;6;ESCUELA RINCONADA DE COLTON;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3991;8;ESCUELA COLTON QUILLAY;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;1;9;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;10;399
2021;3992;6;ESCUELA MILAHUE;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;1;5;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;6;185
2021;3993;4;EL ESPINAR;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3994;2;ESCUELA LOS ESTANQUES;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3995;0;ESCUELA LOS TILOS JOSÉ ANDRADES VÁSQUEZ;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;1;6;197;0;0;0;0;0;0;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;8;276
2021;3996;9;ESCUELA LARQUI;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3997;7;ESCUELA EL CARACOL;16;NUBLE;161;16102;BULNES;81;ÑUBLE;2;1;1;1;6;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;7;233
2021;3998;5;LICEO POLIVALENTE LUIS CRUZ MARTINEZ;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;0;1;32;1136;0;0;0;0;1;44;0;0;0;0;0;0;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;36;1312
2021;3999;3;ESCUELA BASICA HEROES DEL ITATA;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;0;1;27;1183;0;0;0;0;1;44;0;0;0;0;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1359
2021;4000;2;ESCUELA BÁSICA AMANDA CHÁVEZ NAVARRETE;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;0;1;31;1293;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1425
2021;4001;0;ESCUELA PEDRO ENRIQUE TORRES SABELLE;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;1;9;285;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;329
2021;4002;9;ESCUELA BASICA EL CASINO;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;1;23;867;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;911
2021;4003;7;ESCUELA BASICA HUACAMALA;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;1;4;124;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;168
2021;4004;5;ESCUELA BASICA QUEIME;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;4005;3;ESCUELA BÁSICA PUERTO LOS FRUTALES DE COYANCO;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;1;17;664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;18;708
2021;4006;1;ESCUELA BASICA LIUCURA BAJO;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;1;8;294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;9;338
2021;4008;8;ESCUELA BASICA EL ARENAL;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;4009;6;ESCUELA BASICA PENABLANCA;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;4011;8;ESCUELA BASICA SANTA ANA DE CAIMACO;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;4012;6;ESCUELA BASICA CHANCAL;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;4013;4;ESCUELA BASICA EL CULBEN;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;4014;2;ESCUELA BASICA TALCAMO;16;NUBLE;161;16107;QUILLÓN;81;ÑUBLE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
